full_scorecard,team1,team2,team1_score,team2_score,toss_winner,toss_choice,winner,margin,man_of_the_match,stadium,place
https://stats.espncricinfo.com/ci/engine/match/392192.html,Deccan Chargers,Mumbai Indians,168.0,156.0,Deccan Chargers,Bat,Chargers,12 runs,Pragyan Ojha,Kingsmead,Durban
https://stats.espncricinfo.com/ci/engine/match/392193.html,Chennai Super Kings,,,,,No Toss,Match,Match abandoned without a ball bowled,,,
https://stats.espncricinfo.com/ci/engine/match/392194.html,Royal Challengers Bangalore,Delhi Daredevils,149.0,150.0,Royal Challengers Bangalore,Bat,Daredevils,6 wickets,Tillakaratne Dilshan,St George's Park,Port Elizabeth
https://stats.espncricinfo.com/ci/engine/match/392195.html,Kings XI Punjab,Rajasthan Royals,139.0,112.0,Kings XI Punjab,Bat,Kings,27 runs,Kumar Sangakkara,Newlands,Cape Town
https://stats.espncricinfo.com/ci/engine/match/392196.html,Chennai Super Kings,Deccan Chargers,165.0,169.0,Deccan Chargers,Field,Chargers,6 wickets,Herschelle Gibbs,Kingsmead,Durban
https://stats.espncricinfo.com/ci/engine/match/392197.html,Mumbai Indians,Kolkata Knight Riders,187.0,95.0,Mumbai Indians,Bat,Mumbai,92 runs,Sachin Tendulkar,St George's Park,Port Elizabeth
https://stats.espncricinfo.com/ci/engine/match/392198.html,Delhi Daredevils,Rajasthan Royals,143.0,147.0,Delhi Daredevils,Bat,Royals,5 wickets,Yusuf Pathan,SuperSport Park,Centurion
https://stats.espncricinfo.com/ci/engine/match/392199.html,Kolkata Knight Riders,Royal Challengers Bangalore,139.0,143.0,Kolkata Knight Riders,Bat,RCB,5 wickets,Mark Boucher,Kingsmead,Durban
https://stats.espncricinfo.com/ci/engine/match/392200.html,Kings XI Punjab,Mumbai Indians,119.0,116.0,Kings XI Punjab,Bat,Kings,3 runs,Kumar Sangakkara,Kingsmead,Durban
https://stats.espncricinfo.com/ci/engine/match/392201.html,Deccan Chargers,Delhi Daredevils,148.0,150.0,Delhi Daredevils,Field,Daredevils,6 wickets,Dirk Nannes,SuperSport Park,Centurion
https://stats.espncricinfo.com/ci/engine/match/392202.html,Chennai Super Kings,Rajasthan Royals,164.0,126.0,Rajasthan Royals,Field,Super,38 runs,Suresh Raina,SuperSport Park,Centurion
https://stats.espncricinfo.com/ci/engine/match/392203.html,Mumbai Indians,Kolkata Knight Riders,148.0,139.0,Mumbai Indians,Bat,Mumbai,9 runs,Jean-Paul Duminy,Buffalo Park,East London
https://stats.espncricinfo.com/ci/engine/match/392204.html,Royal Challengers Bangalore,Kings XI Punjab,145.0,137.0,Royal Challengers Bangalore,Bat,RCB,8 runs,Yuvraj Singh,Kingsmead,Durban
https://stats.espncricinfo.com/ci/engine/match/392205.html,Deccan Chargers,Rajasthan Royals,141.0,142.0,Deccan Chargers,Bat,Royals,3 wickets,Yusuf Pathan,St George's Park,Port Elizabeth
https://stats.espncricinfo.com/ci/engine/match/392206.html,Chennai Super Kings,Delhi Daredevils,163.0,145.0,Delhi Daredevils,Field,Super,18 runs,Shadab Jakati,New Wanderers Stadium,Johannesburg
https://stats.espncricinfo.com/ci/engine/match/392207.html,Kolkata Knight Riders,Kings XI Punjab,153.0,154.0,Kolkata Knight Riders,Bat,Kings,6 wickets,Mahela Jayawardene,St George's Park,Port Elizabeth
https://stats.espncricinfo.com/ci/engine/match/392208.html,Mumbai Indians,Royal Challengers Bangalore,149.0,150.0,Mumbai Indians,Bat,RCB,9 wickets,Jacques Kallis,New Wanderers Stadium,Johannesburg
https://stats.espncricinfo.com/ci/engine/match/392209.html,Chennai Super Kings,Deccan Chargers,178.0,100.0,Chennai Super Kings,Bat,Super,78 runs,MS Dhoni,Buffalo Park,East London
https://stats.espncricinfo.com/ci/engine/match/392210.html,Rajasthan Royals,Kings XI Punjab,211.0,133.0,Kings XI Punjab,Field,Royals,78 runs,Graeme Smith,Kingsmead,Durban
https://stats.espncricinfo.com/ci/engine/match/392211.html,Kolkata Knight Riders,Delhi Daredevils,154.0,157.0,Kolkata Knight Riders,Bat,Daredevils,9 wickets,Gautam Gambhir,Kingsmead,Durban
https://stats.espncricinfo.com/ci/engine/match/392212.html,Deccan Chargers,Mumbai Indians,145.0,126.0,Deccan Chargers,Bat,Chargers,19 runs,Rohit Sharma,SuperSport Park,Centurion
https://stats.espncricinfo.com/ci/engine/match/392213.html,Royal Challengers Bangalore,Rajasthan Royals,105.0,107.0,Rajasthan Royals,Field,Royals,7 wickets,Amit Singh,SuperSport Park,Centurion
https://stats.espncricinfo.com/ci/engine/match/392214.html,Chennai Super Kings,Kings XI Punjab,,174.0,Chennai Super Kings,Bat,Super,12 runs,Matthew Hayden,SuperSport Park,Centurion
https://stats.espncricinfo.com/ci/engine/match/392215.html,Mumbai Indians,Delhi Daredevils,116.0,118.0,Mumbai Indians,Bat,Daredevils,7 wickets,Ashish Nehra,Buffalo Park,East London
https://stats.espncricinfo.com/ci/engine/match/392216.html,Deccan Chargers,Kings XI Punjab,168.0,169.0,Kings XI Punjab,Field,Kings,3 wickets,Mahela Jayawardene,De Beers Diamond Oval,Kimberley
https://stats.espncricinfo.com/ci/engine/match/392217.html,Rajasthan Royals,Chennai Super Kings,140.0,141.0,Rajasthan Royals,Bat,Super,7 wickets,S Badrinath,De Beers Diamond Oval,Kimberley
https://stats.espncricinfo.com/ci/engine/match/392218.html,Mumbai Indians,Royal Challengers Bangalore,157.0,141.0,Mumbai Indians,Bat,Mumbai,16 runs,Jean-Paul Duminy,St George's Park,Port Elizabeth
https://stats.espncricinfo.com/ci/engine/match/392219.html,Kolkata Knight Riders,Delhi Daredevils,123.0,125.0,Delhi Daredevils,Field,Daredevils,7 wickets,Amit Mishra,New Wanderers Stadium,Johannesburg
https://stats.espncricinfo.com/ci/engine/match/392220.html,Deccan Chargers,Rajasthan Royals,166.0,113.0,Deccan Chargers,Bat,Chargers,53 runs,Dwayne Smith,De Beers Diamond Oval,Kimberley
https://stats.espncricinfo.com/ci/engine/match/392221.html,Kolkata Knight Riders,Royal Challengers Bangalore,173.0,176.0,Royal Challengers Bangalore,Field,RCB,6 wickets,Ross Taylor,SuperSport Park,Centurion
https://stats.espncricinfo.com/ci/engine/match/392222.html,Kings XI Punjab,Mumbai Indians,119.0,122.0,Kings XI Punjab,Bat,Mumbai,8 wickets,Harbhajan Singh,SuperSport Park,Centurion
https://stats.espncricinfo.com/ci/engine/match/392223.html,Delhi Daredevils,Deccan Chargers,173.0,161.0,Deccan Chargers,Field,Daredevils,12 runs,Rajat Bhatia,Kingsmead,Durban
https://stats.espncricinfo.com/ci/engine/match/392224.html,Chennai Super Kings,Royal Challengers Bangalore,129.0,132.0,Chennai Super Kings,Bat,RCB,2 wickets,Ross Taylor,Kingsmead,Durban
https://stats.espncricinfo.com/ci/engine/match/392225.html,Rajasthan Royals,Mumbai Indians,145.0,143.0,Rajasthan Royals,Bat,Royals,2 runs,Shane Warne,Kingsmead,Durban
https://stats.espncricinfo.com/ci/engine/match/392226.html,Delhi Daredevils,Kings XI Punjab,120.0,123.0,Kings XI Punjab,Field,Kings,6 wickets,Brett Lee,OUTsurance Oval,Bloemfontein
https://stats.espncricinfo.com/ci/engine/match/392227.html,Mumbai Indians,Chennai Super Kings,147.0,151.0,Mumbai Indians,Bat,Super,7 wickets,Matthew Hayden,St George's Park,Port Elizabeth
https://stats.espncricinfo.com/ci/engine/match/392228.html,Kolkata Knight Riders,Deccan Chargers,160.0,166.0,Deccan Chargers,Field,Chargers,6 wickets,Rohit Sharma,New Wanderers Stadium,Johannesburg
https://stats.espncricinfo.com/ci/engine/match/392229.html,Kings XI Punjab,Deccan Chargers,134.0,133.0,Deccan Chargers,Field,Kings,1 run,Yuvraj Singh,New Wanderers Stadium,Johannesburg
https://stats.espncricinfo.com/ci/engine/match/392230.html,Delhi Daredevils,Rajasthan Royals,150.0,136.0,Delhi Daredevils,Bat,Daredevils,14 runs,AB de Villiers,OUTsurance Oval,Bloemfontein
https://stats.espncricinfo.com/ci/engine/match/392231.html,Chennai Super Kings,Kolkata Knight Riders,188.0,189.0,Chennai Super Kings,Bat,KKR,7 wickets,Brad Hodge,SuperSport Park,Centurion
https://stats.espncricinfo.com/ci/engine/match/392232.html,Delhi Daredevils,Royal Challengers Bangalore,134.0,135.0,Delhi Daredevils,Bat,RCB,7 wickets,Jacques Kallis,New Wanderers Stadium,Johannesburg
https://stats.espncricinfo.com/ci/engine/match/392233.html,Rajasthan Royals,Kolkata Knight Riders,101.0,102.0,Kolkata Knight Riders,Field,KKR,4 wickets,Laxmi Shukla,Kingsmead,Durban
https://stats.espncricinfo.com/ci/engine/match/392234.html,Chennai Super Kings,Kings XI Punjab,116.0,92.0,Chennai Super Kings,Bat,Super,24 runs,Muthiah Muralidaran,Kingsmead,Durban
https://stats.espncricinfo.com/ci/engine/match/392235.html,Mumbai Indians,Delhi Daredevils,165.0,166.0,Delhi Daredevils,Field,Daredevils,4 wickets,Virender Sehwag,SuperSport Park,Centurion
https://stats.espncricinfo.com/ci/engine/match/392236.html,Royal Challengers Bangalore,Deccan Chargers,170.0,158.0,Royal Challengers Bangalore,Bat,RCB,12 runs,Manish Pandey,SuperSport Park,Centurion
https://stats.espncricinfo.com/ci/engine/match/392237.html,Delhi Daredevils,Deccan Chargers,153.0,154.0,Deccan Chargers,Field,Chargers,6 wickets,Adam Gilchrist,SuperSport Park,Centurion
https://stats.espncricinfo.com/ci/engine/match/392238.html,Chennai Super Kings,Royal Challengers Bangalore,146.0,149.0,Royal Challengers Bangalore,Field,RCB,6 wickets,Manish Pandey,New Wanderers Stadium,Johannesburg
https://stats.espncricinfo.com/ci/engine/match/392239.html,Deccan Chargers,Royal Challengers Bangalore,143.0,137.0,Royal Challengers Bangalore,Field,Chargers,6 runs,Anil Kumble,New Wanderers Stadium,Johannesburg
https://stats.espncricinfo.com/ci/engine/match/335982.html,Kolkata Knight Riders,Royal Challengers Bangalore,222.0,82.0,Royal Challengers Bangalore,Field,KKR,140 runs,Brendon McCullum,M Chinnaswamy Stadium,Bangalore
https://stats.espncricinfo.com/ci/engine/match/335983.html,Chennai Super Kings,Kings XI Punjab,240.0,207.0,Chennai Super Kings,Bat,Super,33 runs,Michael Hussey,Punjab Cricket Association Stadium,Mohali
https://stats.espncricinfo.com/ci/engine/match/335984.html,Rajasthan Royals,Delhi Daredevils,129.0,132.0,Rajasthan Royals,Bat,Daredevils,9 wickets,Farveez Maharoof,Feroz Shah Kotla,Delhi
https://stats.espncricinfo.com/ci/engine/match/335986.html,Deccan Chargers,Kolkata Knight Riders,110.0,112.0,Deccan Chargers,Bat,KKR,5 wickets,David Hussey,Eden Gardens,Kolkata
https://stats.espncricinfo.com/ci/engine/match/335985.html,Mumbai Indians,Royal Challengers Bangalore,165.0,166.0,Mumbai Indians,Bat,RCB,5 wickets,Mark Boucher,Wankhede Stadium,Mumbai
https://stats.espncricinfo.com/ci/engine/match/335987.html,Kings XI Punjab,Rajasthan Royals,166.0,168.0,Kings XI Punjab,Bat,Royals,6 wickets,Shane Watson,Sawai Mansingh Stadium,Jaipur
https://stats.espncricinfo.com/ci/engine/match/335988.html,Deccan Chargers,Delhi Daredevils,142.0,143.0,Deccan Chargers,Bat,Daredevils,9 wickets,Virender Sehwag,Rajiv Gandhi International Stadium,Uppal
https://stats.espncricinfo.com/ci/engine/match/335989.html,Chennai Super Kings,Mumbai Indians,208.0,202.0,Mumbai Indians,Field,Super,6 runs,Matthew Hayden,MA Chidambaram Stadium,Chepauk
https://stats.espncricinfo.com/ci/engine/match/335990.html,Deccan Chargers,Rajasthan Royals,214.0,217.0,Rajasthan Royals,Field,Royals,3 wickets,Yusuf Pathan,Rajiv Gandhi International Stadium,Uppal
https://stats.espncricinfo.com/ci/engine/match/335991.html,Kings XI Punjab,Mumbai Indians,182.0,116.0,Mumbai Indians,Field,Kings,66 runs,Kumar Sangakkara,Punjab Cricket Association Stadium,Mohali
https://stats.espncricinfo.com/ci/engine/match/335993.html,Kolkata Knight Riders,Chennai Super Kings,147.0,152.0,Kolkata Knight Riders,Bat,Super,9 wickets,Jacob Oram,MA Chidambaram Stadium,Chepauk
https://stats.espncricinfo.com/ci/engine/match/335992.html,Royal Challengers Bangalore,Rajasthan Royals,135.0,138.0,Rajasthan Royals,Field,Royals,7 wickets,Shane Watson,M Chinnaswamy Stadium,Bangalore
https://stats.espncricinfo.com/ci/engine/match/335995.html,Delhi Daredevils,Kings XI Punjab,158.0,162.0,Delhi Daredevils,Bat,Kings,4 wickets,Simon Katich,Punjab Cricket Association Stadium,Mohali
https://stats.espncricinfo.com/ci/engine/match/335994.html,Mumbai Indians,Deccan Chargers,154.0,155.0,Deccan Chargers,Field,Chargers,10 wickets,Adam Gilchrist,Dr DY Patil Sports Academy,Mumbai
https://stats.espncricinfo.com/ci/engine/match/335996.html,Chennai Super Kings,Royal Challengers Bangalore,178.0,165.0,Chennai Super Kings,Bat,Super,13 runs,MS Dhoni,M Chinnaswamy Stadium,Bangalore
https://stats.espncricinfo.com/ci/engine/match/335997.html,Kolkata Knight Riders,Mumbai Indians,137.0,138.0,Kolkata Knight Riders,Bat,Mumbai,7 wickets,Sanath Jayasuriya,Eden Gardens,Kolkata
https://stats.espncricinfo.com/ci/engine/match/335998.html,Delhi Daredevils,Royal Challengers Bangalore,191.0,181.0,Royal Challengers Bangalore,Field,Daredevils,10 runs,Glenn McGrath,Feroz Shah Kotla,Delhi
https://stats.espncricinfo.com/ci/engine/match/336000.html,Rajasthan Royals,Kolkata Knight Riders,196.0,151.0,Rajasthan Royals,Bat,Royals,45 runs,Swapnil Asnodkar,Sawai Mansingh Stadium,Jaipur
https://stats.espncricinfo.com/ci/engine/match/335999.html,Deccan Chargers,Kings XI Punjab,164.0,167.0,Kings XI Punjab,Field,Kings,7 wickets,Shaun Marsh,Rajiv Gandhi International Stadium,Uppal
https://stats.espncricinfo.com/ci/engine/match/336001.html,Chennai Super Kings,Delhi Daredevils,169.0,172.0,Chennai Super Kings,Bat,Daredevils,8 wickets,Virender Sehwag,MA Chidambaram Stadium,Chepauk
https://stats.espncricinfo.com/ci/engine/match/336034.html,Royal Challengers Bangalore,Deccan Chargers,156.0,153.0,Deccan Chargers,Field,RCB,3 runs,Praveen Kumar,M Chinnaswamy Stadium,Bangalore
https://stats.espncricinfo.com/ci/engine/match/336003.html,Kings XI Punjab,Kolkata Knight Riders,178.0,169.0,Kings XI Punjab,Bat,Kings,9 runs,Irfan Pathan,Punjab Cricket Association Stadium,Mohali
https://stats.espncricinfo.com/ci/engine/match/336004.html,Mumbai Indians,Delhi Daredevils,162.0,133.0,Delhi Daredevils,Field,Mumbai,29 runs,Shaun Pollock,Dr DY Patil Sports Academy,Mumbai
https://stats.espncricinfo.com/ci/engine/match/336005.html,Chennai Super Kings,Rajasthan Royals,109.0,110.0,Chennai Super Kings,Bat,Royals,8 wickets,Sohail Tanvir,Sawai Mansingh Stadium,Jaipur
https://stats.espncricinfo.com/ci/engine/match/336006.html,Royal Challengers Bangalore,Kings XI Punjab,126.0,127.0,Kings XI Punjab,Field,Kings,6 wickets,Sreesanth,M Chinnaswamy Stadium,Bangalore
https://stats.espncricinfo.com/ci/engine/match/336007.html,Chennai Super Kings,Deccan Chargers,144.0,148.0,Deccan Chargers,Field,Chargers,7 wickets,Adam Gilchrist,MA Chidambaram Stadium,Chepauk
https://stats.espncricinfo.com/ci/engine/match/336008.html,Rajasthan Royals,Mumbai Indians,103.0,104.0,Mumbai Indians,Field,Mumbai,7 wickets,Ashish Nehra,Dr DY Patil Sports Academy,Mumbai
https://stats.espncricinfo.com/ci/engine/match/336009.html,Delhi Daredevils,Chennai Super Kings,187.0,188.0,Chennai Super Kings,Field,Super,4 wickets,MS Dhoni,Feroz Shah Kotla,Delhi
https://stats.espncricinfo.com/ci/engine/match/336010.html,Kolkata Knight Riders,Royal Challengers Bangalore,,124.0,Kolkata Knight Riders,Bat,KKR,5 runs,Sourav Ganguly,Eden Gardens,Kolkata
https://stats.espncricinfo.com/ci/engine/match/336011.html,Deccan Chargers,Rajasthan Royals,140.0,141.0,Rajasthan Royals,Field,Royals,8 wickets,Yusuf Pathan,Sawai Mansingh Stadium,Jaipur
https://stats.espncricinfo.com/ci/engine/match/336013.html,Chennai Super Kings,Kings XI Punjab,181.0,163.0,Kings XI Punjab,Field,Super,18 runs,Lakshmipathy Balaji,MA Chidambaram Stadium,Chepauk
https://stats.espncricinfo.com/ci/engine/match/336014.html,Kolkata Knight Riders,Deccan Chargers,204.0,181.0,Kolkata Knight Riders,Bat,KKR,23 runs,Sourav Ganguly,Rajiv Gandhi International Stadium,Uppal
https://stats.espncricinfo.com/ci/engine/match/336015.html,Delhi Daredevils,Rajasthan Royals,156.0,159.0,Rajasthan Royals,Field,Royals,3 wickets,Shane Watson,Sawai Mansingh Stadium,Jaipur
https://stats.espncricinfo.com/ci/engine/match/336016.html,Royal Challengers Bangalore,Kings XI Punjab,143.0,144.0,Royal Challengers Bangalore,Bat,Kings,9 wickets,Shaun Marsh,Punjab Cricket Association Stadium,Mohali
https://stats.espncricinfo.com/ci/engine/match/336017.html,Kolkata Knight Riders,Delhi Daredevils,133.0,110.0,Kolkata Knight Riders,Bat,KKR,23 runs,Shoaib Akhtar,Eden Gardens,Kolkata
https://stats.espncricinfo.com/ci/engine/match/336018.html,Chennai Super Kings,Mumbai Indians,156.0,158.0,Mumbai Indians,Field,Mumbai,9 wickets,Sanath Jayasuriya,Wankhede Stadium,Mumbai
https://stats.espncricinfo.com/ci/engine/match/336020.html,Delhi Daredevils,Deccan Chargers,194.0,182.0,Deccan Chargers,Field,Daredevils,12 runs,Amit Mishra,Feroz Shah Kotla,Delhi
https://stats.espncricinfo.com/ci/engine/match/336021.html,Kolkata Knight Riders,Mumbai Indians,67.0,68.0,Mumbai Indians,Field,Mumbai,8 wickets,Shaun Pollock,Wankhede Stadium,Mumbai
https://stats.espncricinfo.com/ci/engine/match/336023.html,Rajasthan Royals,Royal Challengers Bangalore,197.0,132.0,Royal Challengers Bangalore,Field,Royals,65 runs,Graeme Smith,Sawai Mansingh Stadium,Jaipur
https://stats.espncricinfo.com/ci/engine/match/336022.html,Delhi Daredevils,Kings XI Punjab,,94.0,Delhi Daredevils,Bat,Kings,6 runs,Mahela Jayawardene,Feroz Shah Kotla,Delhi
https://stats.espncricinfo.com/ci/engine/match/336025.html,Kolkata Knight Riders,Chennai Super Kings,149.0,55.0,Kolkata Knight Riders,Bat,Super,3 runs,Makhaya Ntini,Eden Gardens,Kolkata
https://stats.espncricinfo.com/ci/engine/match/336024.html,Mumbai Indians,Deccan Chargers,178.0,153.0,Deccan Chargers,Field,Mumbai,25 runs,Dwayne Bravo,Rajiv Gandhi International Stadium,Uppal
https://stats.espncricinfo.com/ci/engine/match/336026.html,Royal Challengers Bangalore,Delhi Daredevils,154.0,158.0,Delhi Daredevils,Field,Daredevils,5 wickets,Shreevats Goswami,M Chinnaswamy Stadium,Bangalore
https://stats.espncricinfo.com/ci/engine/match/336027.html,Kolkata Knight Riders,Rajasthan Royals,147.0,150.0,Rajasthan Royals,Field,Royals,6 wickets,Yusuf Pathan,Eden Gardens,Kolkata
https://stats.espncricinfo.com/ci/engine/match/336028.html,Kings XI Punjab,Mumbai Indians,189.0,188.0,Mumbai Indians,Field,Kings,1 run,Shaun Marsh,Wankhede Stadium,Mumbai
https://stats.espncricinfo.com/ci/engine/match/336029.html,Royal Challengers Bangalore,Chennai Super Kings,126.0,112.0,Royal Challengers Bangalore,Bat,RCB,14 runs,Anil Kumble,MA Chidambaram Stadium,Chepauk
https://stats.espncricinfo.com/ci/engine/match/336030.html,Delhi Daredevils,,,,,No Toss,Match,Match abandoned without a ball bowled,,,
https://stats.espncricinfo.com/ci/engine/match/336031.html,Deccan Chargers,Kings XI Punjab,175.0,178.0,Kings XI Punjab,Field,Kings,6 wickets,Shaun Marsh,Punjab Cricket Association Stadium,Mohali
https://stats.espncricinfo.com/ci/engine/match/336033.html,Rajasthan Royals,Chennai Super Kings,211.0,201.0,Rajasthan Royals,Bat,Royals,10 runs,Albie Morkel,MA Chidambaram Stadium,Chepauk
https://stats.espncricinfo.com/ci/engine/match/336032.html,Mumbai Indians,Delhi Daredevils,176.0,179.0,Delhi Daredevils,Field,Daredevils,5 wickets,Dinesh Karthik,Feroz Shah Kotla,Delhi
https://stats.espncricinfo.com/ci/engine/match/336002.html,Deccan Chargers,Royal Challengers Bangalore,165.0,171.0,Deccan Chargers,Bat,RCB,5 wickets,Vinay Kumar,Rajiv Gandhi International Stadium,Uppal
https://stats.espncricinfo.com/ci/engine/match/336035.html,Kings XI Punjab,Kolkata Knight Riders,174.0,175.0,Kings XI Punjab,Bat,KKR,3 wickets,Umar Gul,Eden Gardens,Kolkata
https://stats.espncricinfo.com/ci/engine/match/336036.html,Mumbai Indians,Rajasthan Royals,145.0,146.0,Rajasthan Royals,Field,Royals,5 wickets,Sohail Tanvir,Sawai Mansingh Stadium,Jaipur
https://stats.espncricinfo.com/ci/engine/match/336037.html,Deccan Chargers,Chennai Super Kings,147.0,148.0,Deccan Chargers,Bat,Super,7 wickets,Suresh Raina,Rajiv Gandhi International Stadium,Uppal
https://stats.espncricinfo.com/ci/engine/match/336012.html,Royal Challengers Bangalore,Mumbai Indians,,126.0,Mumbai Indians,Field,Mumbai,9 wickets,Dilhara Fernando,M Chinnaswamy Stadium,Bangalore
https://stats.espncricinfo.com/ci/engine/match/336019.html,Kings XI Punjab,Rajasthan Royals,221.0,180.0,Rajasthan Royals,Field,Kings,41 runs,Shaun Marsh,Punjab Cricket Association Stadium,Mohali
https://stats.espncricinfo.com/ci/engine/match/336038.html,Rajasthan Royals,Delhi Daredevils,192.0,87.0,Delhi Daredevils,Field,Royals,105 runs,Shane Watson,Wankhede Stadium,Mumbai
https://stats.espncricinfo.com/ci/engine/match/336039.html,Kings XI Punjab,Chennai Super Kings,112.0,116.0,Kings XI Punjab,Bat,Super,9 wickets,Makhaya Ntini,Wankhede Stadium,Mumbai
